utterance|request|importance
where to see your refund policy|check_refund_policy|medium_priority
I want to know where I can get an invoice|get_invoice|standard_priority
where can I track my order?|track_order|medium_priority
ive got no online account, i need help opening one|create_account|high_priority
please, I want to know if i can get some bills|get_invoice|high_priority
i lost my account password, how do i retrieve it?|recover_password|high_priority
help me check how long refunds usually take|check_refund_policy|standard_priority
I have a question, how do I contact Client Service?|contact_customer_service|standard_priority
show me the email address of Client Service|contact_customer_service|medium_priority
i want assistance to file a complaint against ur company|complaint|high_priority
i got an error when i tried to pay, but i was charged anyway, what can i do to notify it?|payment_issue|high_priority
can you show me in what cases can I ask for my money back?|check_refund_policy|standard_priority
check what hours I can contact customer service|contact_customer_service|medium_priority
assistance checking what delivery options are available|delivery_options|medium_priority
I have an issue paying for my online order, help me report it|payment_issue|standard_priority
the concert was cancelled, how do I get a refund?|get_refund|standard_priority
I would like to change the shipping address|change_shipping_address|medium_priority
I would like to make a fucking order, can you help me?|place_order|standard_priority
please, can u ask an agent how i could notify fucking problems paying?|payment_issue|high_priority
where to set a different shipping address up?|set_up_shipping_address|medium_priority
I got an error message when I tried to pay, but my card was charged anyway, can I report it?|payment_issue|standard_priority
my account's been hacked, what should I do to get it back?|recover_password|standard_priority
my card was declined|payment_issue|medium_priority
will you show me your money back policy?|check_refund_policy|medium_priority
i want support with my online reegistration|registration_problems|high_priority
i need help resetting my account password|recover_password|high_priority
what do I need to do to check the early termination charges?|check_cancellation_fee|standard_priority
I need help viewing your money back guaranee|check_refund_policy|medium_priority
please, I want to know how to obtain some invoices|get_invoice|medium_priority
